CMDLINE python bst.py
MEM 83.074219 1683720493.8717
MEM 83.074219 1683720493.9759
MEM 83.074219 1683720494.0803
MEM 83.074219 1683720494.1856
MEM 83.074219 1683720494.2872
MEM 83.074219 1683720494.3877
MEM 83.074219 1683720494.4881
MEM 83.074219 1683720494.5898
MEM 83.074219 1683720494.6909
MEM 83.074219 1683720494.7913
MEM 83.074219 1683720494.8964
MEM 83.074219 1683720495.0017
MEM 83.074219 1683720495.1070
MEM 83.074219 1683720495.2075
MEM 83.074219 1683720495.3101
MEM 83.074219 1683720495.4127
MEM 83.074219 1683720495.5142
MEM 83.074219 1683720495.6166
MEM 83.074219 1683720495.7219
MEM 83.074219 1683720495.8222
MEM 83.074219 1683720495.9266
MEM 83.074219 1683720496.0318
MEM 83.074219 1683720496.1371
MEM 83.074219 1683720496.2376
MEM 83.074219 1683720496.3392
MEM 83.074219 1683720496.4395
MEM 83.074219 1683720496.5433
MEM 83.074219 1683720496.6452
MEM 83.074219 1683720496.7455
MEM 83.074219 1683720496.8485
MEM 83.074219 1683720496.9493
MEM 83.074219 1683720497.0546
MEM 83.074219 1683720497.1554
MEM 83.074219 1683720497.2562
MEM 83.074219 1683720497.3569
MEM 83.074219 1683720497.4577
MEM 83.074219 1683720497.5589
MEM 83.074219 1683720497.6641
MEM 83.074219 1683720497.7643
MEM 83.074219 1683720497.8692
MEM 83.074219 1683720497.9742
MEM 83.074219 1683720498.0794
MEM 83.074219 1683720498.1810
MEM 83.074219 1683720498.2860
MEM 83.074219 1683720498.3883
MEM 83.074219 1683720498.4927
MEM 83.074219 1683720498.5937
MEM 83.074219 1683720498.6961
MEM 83.074219 1683720498.7966
MEM 83.074219 1683720498.8978
MEM 83.074219 1683720498.9985
MEM 83.074219 1683720499.1024
MEM 83.074219 1683720499.2035
MEM 83.074219 1683720499.3072
MEM 83.074219 1683720499.4087
MEM 83.074219 1683720499.5133
MEM 83.074219 1683720499.6144
MEM 83.074219 1683720499.7160
MEM 83.074219 1683720499.8167
MEM 83.074219 1683720499.9212
MEM 83.074219 1683720500.0242
MEM 83.074219 1683720500.1265
MEM 83.074219 1683720500.2316
MEM 83.074219 1683720500.3360
MEM 83.074219 1683720500.4367
MEM 83.074219 1683720500.5376
MEM 83.074219 1683720500.6412
MEM 83.074219 1683720500.7462
MEM 83.074219 1683720500.8477
MEM 83.074219 1683720500.9513
MEM 83.074219 1683720501.0517
MEM 83.074219 1683720501.1548
MEM 83.074219 1683720501.2571
MEM 83.074219 1683720501.3608
MEM 83.074219 1683720501.4610
MEM 83.074219 1683720501.5619
MEM 83.074219 1683720501.6622
MEM 83.074219 1683720501.7664
MEM 83.074219 1683720501.8690
MEM 83.074219 1683720501.9703
MEM 83.074219 1683720502.0719
MEM 83.074219 1683720502.1725
MEM 83.074219 1683720502.2733
MEM 83.074219 1683720502.3744
MEM 83.074219 1683720502.4753
MEM 83.074219 1683720502.5762
MEM 83.074219 1683720502.6765
MEM 83.074219 1683720502.7791
MEM 83.074219 1683720502.8811
MEM 83.074219 1683720502.9818
MEM 83.074219 1683720503.0863
MEM 83.074219 1683720503.1910
MEM 83.074219 1683720503.2948
MEM 83.074219 1683720503.3957
MEM 83.074219 1683720503.4963
MEM 83.074219 1683720503.5980
MEM 83.074219 1683720503.6996
MEM 83.074219 1683720503.8018
MEM 83.074219 1683720503.9056
MEM 83.074219 1683720504.0059
MEM 83.074219 1683720504.1090
MEM 83.074219 1683720504.2101
MEM 83.074219 1683720504.3120
MEM 83.074219 1683720504.4129
MEM 83.074219 1683720504.5139
MEM 83.074219 1683720504.6144
MEM 83.074219 1683720504.7163
MEM 83.074219 1683720504.8165
MEM 83.074219 1683720504.9176
MEM 83.074219 1683720505.0185
MEM 83.074219 1683720505.1206
MEM 83.074219 1683720505.2263
MEM 83.074219 1683720505.3309
MEM 83.074219 1683720505.4312
MEM 83.074219 1683720505.5317
MEM 83.074219 1683720505.6320
MEM 83.074219 1683720505.7338
MEM 83.074219 1683720505.8390
MEM 83.074219 1683720505.9411
MEM 83.203125 1683720506.0418
MEM 83.203125 1683720506.1436
MEM 83.203125 1683720506.2458
MEM 83.203125 1683720506.3461
MEM 83.203125 1683720506.4463
MEM 83.203125 1683720506.5475
MEM 83.203125 1683720506.6525
MEM 83.210938 1683720506.7536
MEM 83.210938 1683720506.8543
MEM 83.210938 1683720506.9578
MEM 83.210938 1683720507.0604
MEM 83.210938 1683720507.1611
MEM 83.210938 1683720507.2630
MEM 83.210938 1683720507.3650
MEM 83.210938 1683720507.4658
MEM 83.210938 1683720507.5670
MEM 83.210938 1683720507.6676
MEM 83.210938 1683720507.7720
MEM 83.210938 1683720507.8762
MEM 83.210938 1683720507.9811
MEM 83.210938 1683720508.0861
MEM 83.210938 1683720508.1912
MEM 83.210938 1683720508.2961
MEM 83.210938 1683720508.3975
MEM 83.210938 1683720508.5027
MEM 83.214844 1683720508.6034
MEM 83.683594 1683720508.7048
MEM 84.058594 1683720508.8053
MEM 84.058594 1683720508.9095
MEM 84.058594 1683720509.0126
MEM 84.058594 1683720509.1135
MEM 84.058594 1683720509.2157
MEM 84.058594 1683720509.3209
MEM 84.058594 1683720509.4261
MEM 84.058594 1683720509.5275
MEM 84.058594 1683720509.6327
MEM 84.058594 1683720509.7338
MEM 84.058594 1683720509.8390
MEM 84.058594 1683720509.9442
MEM 84.058594 1683720510.0494
MEM 84.058594 1683720510.1545
MEM 84.058594 1683720510.2586
MEM 84.058594 1683720510.3597
MEM 84.058594 1683720510.4600
MEM 84.058594 1683720510.5603
MEM 84.058594 1683720510.6618
MEM 84.058594 1683720510.7621
MEM 84.058594 1683720510.8645
MEM 84.058594 1683720510.9673
MEM 84.058594 1683720511.0692
MEM 84.058594 1683720511.1744
MEM 84.058594 1683720511.2757
MEM 84.058594 1683720511.3771
MEM 84.058594 1683720511.4813
MEM 84.058594 1683720511.5865
MEM 84.058594 1683720511.6917
MEM 84.058594 1683720511.7958
MEM 84.058594 1683720511.8998
MEM 84.058594 1683720512.0043
MEM 84.058594 1683720512.1095
MEM 84.058594 1683720512.2145
MEM 84.058594 1683720512.3176
MEM 84.058594 1683720512.4220
MEM 84.058594 1683720512.5259
MEM 84.058594 1683720512.6311
MEM 84.058594 1683720512.7362
MEM 84.058594 1683720512.8414
MEM 84.058594 1683720512.9418
MEM 84.058594 1683720513.0437
MEM 84.058594 1683720513.1447
MEM 84.058594 1683720513.2479
MEM 84.058594 1683720513.3487
MEM 84.058594 1683720513.4539
MEM 84.058594 1683720513.5591
MEM 84.058594 1683720513.6643
MEM 84.058594 1683720513.7695
MEM 84.058594 1683720513.8707
MEM 84.058594 1683720513.9758
MEM 84.058594 1683720514.0797
MEM 84.058594 1683720514.1803
MEM 84.058594 1683720514.2813
MEM 84.058594 1683720514.3855
MEM 84.058594 1683720514.4879
MEM 84.058594 1683720514.5889
MEM 84.058594 1683720514.6898
MEM 84.058594 1683720514.7915
MEM 84.058594 1683720514.8950
MEM 84.058594 1683720514.9987
MEM 84.058594 1683720515.1037
MEM 84.058594 1683720515.2045
MEM 84.058594 1683720515.3076
MEM 84.058594 1683720515.4086
MEM 84.058594 1683720515.5093
MEM 84.058594 1683720515.6099
MEM 84.058594 1683720515.7106
MEM 84.058594 1683720515.8120
MEM 84.058594 1683720515.9130
MEM 84.058594 1683720516.0139
MEM 84.058594 1683720516.1143
MEM 84.058594 1683720516.2157
MEM 84.058594 1683720516.3186
MEM 84.058594 1683720516.4226
MEM 84.058594 1683720516.5235
MEM 84.058594 1683720516.6237
MEM 84.058594 1683720516.7244
MEM 84.058594 1683720516.8274
MEM 84.058594 1683720516.9286
MEM 84.058594 1683720517.0338
MEM 84.058594 1683720517.1390
MEM 84.058594 1683720517.2442
MEM 84.058594 1683720517.3451
MEM 84.058594 1683720517.4456
MEM 84.058594 1683720517.5477
MEM 84.058594 1683720517.6480
MEM 84.058594 1683720517.7512
MEM 84.058594 1683720517.8547
MEM 84.058594 1683720517.9548
MEM 84.058594 1683720518.0600
MEM 84.058594 1683720518.1646
MEM 84.058594 1683720518.2652
MEM 84.058594 1683720518.3675
MEM 84.058594 1683720518.4690
MEM 84.058594 1683720518.5711
MEM 84.058594 1683720518.6726
MEM 84.058594 1683720518.7777
MEM 84.058594 1683720518.8813
MEM 84.058594 1683720518.9863
MEM 84.058594 1683720519.0878
MEM 84.058594 1683720519.1928
MEM 84.058594 1683720519.2934
MEM 84.058594 1683720519.3964
MEM 84.058594 1683720519.5016
MEM 84.058594 1683720519.6068
MEM 84.058594 1683720519.7120
MEM 84.058594 1683720519.8171
MEM 84.058594 1683720519.9223
MEM 84.058594 1683720520.0225
MEM 84.058594 1683720520.1233
MEM 84.058594 1683720520.2275
MEM 84.058594 1683720520.3314
MEM 84.058594 1683720520.4364
MEM 84.058594 1683720520.5381
MEM 84.058594 1683720520.6433
MEM 84.058594 1683720520.7453
MEM 84.058594 1683720520.8478
MEM 84.058594 1683720520.9499
MEM 84.058594 1683720521.0510
MEM 84.058594 1683720521.1557
MEM 84.058594 1683720521.2568
MEM 84.058594 1683720521.3594
MEM 84.058594 1683720521.4647
MEM 84.058594 1683720521.5649
MEM 84.058594 1683720521.6701
MEM 83.074219 1683720521.7753
MEM 83.074219 1683720521.8764
MEM 83.074219 1683720521.9794
MEM 83.074219 1683720522.0800
MEM 83.074219 1683720522.1852
MEM 83.074219 1683720522.2865
MEM 83.074219 1683720522.3875
MEM 83.074219 1683720522.4887
MEM 83.074219 1683720522.5898
MEM 83.074219 1683720522.6942
MEM 83.074219 1683720522.7977
MEM 83.074219 1683720522.8980
MEM 83.074219 1683720523.0032
MEM 83.074219 1683720523.1084
MEM 83.074219 1683720523.2092
MEM 83.074219 1683720523.3144
MEM 83.074219 1683720523.4176
MEM 83.074219 1683720523.5204
MEM 83.074219 1683720523.6213
MEM 83.074219 1683720523.7234
MEM 83.074219 1683720523.8238
MEM 83.074219 1683720523.9283
MEM 83.074219 1683720524.0320
MEM 83.074219 1683720524.1366
MEM 83.074219 1683720524.2411
MEM 83.074219 1683720524.3426
MEM 83.074219 1683720524.4478
MEM 83.074219 1683720524.5530
MEM 83.074219 1683720524.6582
MEM 83.074219 1683720524.7608
MEM 83.074219 1683720524.8627
MEM 83.074219 1683720524.9648
MEM 83.074219 1683720525.0667
MEM 83.074219 1683720525.1680
MEM 83.074219 1683720525.2685
MEM 83.074219 1683720525.3695
MEM 83.089844 1683720525.4707
MEM 83.574219 1683720525.5759
MEM 84.042969 1683720525.6787
MEM 83.148438 1683720525.7839
MEM 83.148438 1683720525.8891
MEM 83.148438 1683720525.9942
MEM 83.148438 1683720526.0994
MEM 83.148438 1683720526.2045
MEM 83.160156 1683720526.3097
MEM 83.160156 1683720526.4118
MEM 83.160156 1683720526.5149
MEM 83.160156 1683720526.6156
MEM 83.160156 1683720526.7170
MEM 83.160156 1683720526.8220
MEM 83.160156 1683720526.9248
MEM 83.160156 1683720527.0300
MEM 83.160156 1683720527.1315
MEM 83.160156 1683720527.2342
MEM 83.160156 1683720527.3365
MEM 83.160156 1683720527.4381
MEM 83.160156 1683720527.5391
MEM 83.160156 1683720527.6411
MEM 83.160156 1683720527.7463
MEM 83.160156 1683720527.8498
MEM 83.160156 1683720527.9513
MEM 83.160156 1683720528.0565
MEM 83.160156 1683720528.1596
MEM 83.160156 1683720528.2607
MEM 83.160156 1683720528.3648
MEM 83.160156 1683720528.4663
MEM 83.160156 1683720528.5694
MEM 83.160156 1683720528.6707
MEM 83.160156 1683720528.7735
MEM 83.160156 1683720528.8758
MEM 83.160156 1683720528.9775
MEM 83.558594 1683720529.0813
MEM 84.007812 1683720529.1816
MEM 84.058594 1683720529.2866
MEM 84.058594 1683720529.3876
MEM 84.058594 1683720529.4879
MEM 84.058594 1683720529.5891
MEM 84.203125 1683720529.6930
MEM 84.316406 1683720529.7979
MEM 84.316406 1683720529.8983
MEM 84.316406 1683720529.9995
MEM 84.316406 1683720530.0998
MEM 84.316406 1683720530.2050
MEM 84.316406 1683720530.3052
MEM 84.316406 1683720530.4060
MEM 84.316406 1683720530.5090
MEM 84.316406 1683720530.6104
MEM 84.316406 1683720530.7118
MEM 84.316406 1683720530.8147
MEM 84.316406 1683720530.9197
MEM 84.316406 1683720531.0200
MEM 84.316406 1683720531.1225
MEM 84.316406 1683720531.2250
MEM 84.316406 1683720531.3272
MEM 84.316406 1683720531.4279
MEM 84.316406 1683720531.5288
MEM 84.316406 1683720531.6322
MEM 84.316406 1683720531.7368
MEM 84.316406 1683720531.8410
MEM 84.316406 1683720531.9422
MEM 84.316406 1683720532.0442
MEM 84.316406 1683720532.1489
MEM 84.410156 1683720532.2492
MEM 84.847656 1683720532.3517
MEM 85.042969 1683720532.4546
MEM 85.042969 1683720532.5577
MEM 85.042969 1683720532.6619
MEM 85.042969 1683720532.7649
MEM 85.042969 1683720532.8658
MEM 85.042969 1683720532.9692
MEM 85.042969 1683720533.0715
MEM 85.042969 1683720533.1726
MEM 85.042969 1683720533.2745
MEM 85.042969 1683720533.3797
MEM 85.042969 1683720533.4825
MEM 85.042969 1683720533.5877
MEM 85.042969 1683720533.6906
MEM 85.042969 1683720533.7917
MEM 85.042969 1683720533.8935
MEM 85.042969 1683720533.9958
MEM 84.058594 1683720534.0992
MEM 84.058594 1683720534.1998
MEM 84.058594 1683720534.3046
MEM 84.058594 1683720534.4061
MEM 84.058594 1683720534.5093
MEM 84.058594 1683720534.6130
MEM 84.058594 1683720534.7149
MEM 84.058594 1683720534.8163
MEM 84.058594 1683720534.9168
MEM 84.058594 1683720535.0214
MEM 84.058594 1683720535.1223
MEM 84.058594 1683720535.2237
MEM 84.058594 1683720535.3289
MEM 84.058594 1683720535.4341
MEM 84.058594 1683720535.5356
MEM 84.058594 1683720535.6370
MEM 84.058594 1683720535.7422
MEM 84.058594 1683720535.8474
MEM 84.058594 1683720535.9517
MEM 84.058594 1683720536.0550
MEM 84.058594 1683720536.1602
MEM 84.058594 1683720536.2605
MEM 84.058594 1683720536.3631
MEM 84.058594 1683720536.4635
MEM 84.058594 1683720536.5675
MEM 84.058594 1683720536.6679
MEM 84.058594 1683720536.7706
MEM 84.058594 1683720536.8745
MEM 84.058594 1683720536.9750
MEM 84.058594 1683720537.0775
MEM 84.058594 1683720537.1822
MEM 84.058594 1683720537.2865
MEM 84.058594 1683720537.3868
MEM 84.058594 1683720537.4896
MEM 84.058594 1683720537.5928
MEM 84.058594 1683720537.6966
MEM 84.058594 1683720537.7979
MEM 84.058594 1683720537.8993
MEM 84.058594 1683720538.0012
MEM 84.058594 1683720538.1064
MEM 84.472656 1683720538.2066
MEM 84.675781 1683720538.3082
MEM 84.675781 1683720538.4091
MEM 84.675781 1683720538.5143
MEM 84.675781 1683720538.6161
MEM 84.675781 1683720538.7170
MEM 84.675781 1683720538.8219
MEM 84.675781 1683720538.9234
MEM 84.675781 1683720539.0266
MEM 84.675781 1683720539.1269
MEM 84.675781 1683720539.2276
MEM 84.675781 1683720539.3328
MEM 84.675781 1683720539.4381
MEM 84.675781 1683720539.5419
MEM 84.675781 1683720539.6471
MEM 84.675781 1683720539.7493
MEM 84.683594 1683720539.8514
MEM 85.042969 1683720539.9562
MEM 85.042969 1683720540.0614
MEM 85.042969 1683720540.1652
MEM 85.042969 1683720540.2656
MEM 85.042969 1683720540.3708
MEM 85.042969 1683720540.4733
MEM 85.042969 1683720540.5741
MEM 85.042969 1683720540.6766
MEM 85.042969 1683720540.7796
MEM 85.042969 1683720540.8817
MEM 85.042969 1683720540.9868
MEM 85.042969 1683720541.0893
MEM 85.042969 1683720541.1924
MEM 85.042969 1683720541.2928
MEM 85.042969 1683720541.3980
MEM 85.042969 1683720541.5032
MEM 85.042969 1683720541.6068
MEM 85.042969 1683720541.7120
MEM 85.042969 1683720541.8129
MEM 85.042969 1683720541.9162
MEM 85.042969 1683720542.0176
MEM 85.042969 1683720542.1196
MEM 85.042969 1683720542.2215
MEM 85.042969 1683720542.3226
MEM 85.042969 1683720542.4245
MEM 85.042969 1683720542.5250
MEM 85.042969 1683720542.6259
MEM 85.042969 1683720542.7262
MEM 85.042969 1683720542.8273
MEM 85.042969 1683720542.9307
MEM 85.042969 1683720543.0325
MEM 85.042969 1683720543.1334
MEM 85.042969 1683720543.2369
MEM 85.042969 1683720543.3381
MEM 85.042969 1683720543.4390
MEM 85.042969 1683720543.5412
MEM 85.042969 1683720543.6418
MEM 85.042969 1683720543.7430
MEM 85.042969 1683720543.8483
MEM 85.042969 1683720543.9507
MEM 85.042969 1683720544.0515
MEM 85.042969 1683720544.1556
MEM 85.042969 1683720544.2565
MEM 85.042969 1683720544.3569
MEM 85.042969 1683720544.4587
MEM 85.042969 1683720544.5591
MEM 85.042969 1683720544.6597
MEM 85.042969 1683720544.7601
MEM 85.042969 1683720544.8632
MEM 85.042969 1683720544.9635
MEM 85.042969 1683720545.0680
MEM 85.042969 1683720545.1684
MEM 85.042969 1683720545.2724
MEM 85.042969 1683720545.3746
MEM 85.042969 1683720545.4766
MEM 85.042969 1683720545.5814
MEM 85.042969 1683720545.6820
MEM 85.042969 1683720545.7869
MEM 85.042969 1683720545.8876
MEM 85.042969 1683720545.9923
MEM 85.042969 1683720546.0975
MEM 85.042969 1683720546.2016
MEM 85.042969 1683720546.3039
MEM 85.042969 1683720546.4068
MEM 85.042969 1683720546.5083
MEM 85.042969 1683720546.6114
MEM 85.058594 1683720546.7122
MEM 85.058594 1683720546.8124
MEM 85.058594 1683720546.9156
MEM 85.058594 1683720547.0208
MEM 85.058594 1683720547.1260
MEM 85.058594 1683720547.2311
MEM 85.058594 1683720547.3363
MEM 85.058594 1683720547.4369
MEM 85.058594 1683720547.5421
MEM 85.058594 1683720547.6466
MEM 85.058594 1683720547.7517
MEM 85.058594 1683720547.8569
MEM 85.058594 1683720547.9621
MEM 85.058594 1683720548.0672
MEM 85.058594 1683720548.1724
MEM 85.058594 1683720548.2765
MEM 85.058594 1683720548.3791
MEM 85.058594 1683720548.4833
MEM 85.058594 1683720548.5841
MEM 85.058594 1683720548.6844
MEM 85.058594 1683720548.7871
MEM 85.058594 1683720548.8876
MEM 85.058594 1683720548.9923
MEM 85.058594 1683720549.0952
MEM 85.058594 1683720549.1970
MEM 85.058594 1683720549.3008
MEM 85.058594 1683720549.4023
MEM 85.058594 1683720549.5026
MEM 85.058594 1683720549.6066
MEM 85.058594 1683720549.7074
MEM 85.058594 1683720549.8099
MEM 85.058594 1683720549.9111
MEM 85.058594 1683720550.0142
MEM 85.058594 1683720550.1152
MEM 85.058594 1683720550.2186
MEM 85.058594 1683720550.3212
MEM 85.058594 1683720550.4235
MEM 85.058594 1683720550.5238
MEM 85.058594 1683720550.6265
MEM 85.058594 1683720550.7268
MEM 85.058594 1683720550.8317
MEM 85.058594 1683720550.9333
MEM 83.265625 1683720551.0357
MEM 83.265625 1683720551.1383
MEM 83.265625 1683720551.2433
MEM 83.265625 1683720551.3436
MEM 83.265625 1683720551.4447
MEM 83.265625 1683720551.5471
MEM 83.269531 1683720551.6707
MEM 83.269531 1683720551.7712
MEM 83.269531 1683720551.8728
MEM 83.269531 1683720551.9780
MEM 83.269531 1683720552.0831
MEM 83.269531 1683720552.1834
MEM 83.269531 1683720552.2837
MEM 83.269531 1683720552.3871
MEM 83.269531 1683720552.4887
MEM 83.269531 1683720552.5897
MEM 83.269531 1683720552.6943
MEM 83.269531 1683720552.7945
MEM 83.269531 1683720552.8993
MEM 83.269531 1683720553.0029
MEM 83.269531 1683720553.1066
MEM 83.269531 1683720553.2104
MEM 83.269531 1683720553.3107
MEM 83.269531 1683720553.4111
MEM 83.269531 1683720553.5130
MEM 83.269531 1683720553.6159
MEM 83.269531 1683720553.7181
MEM 83.269531 1683720553.8227
MEM 83.269531 1683720553.9279
MEM 83.285156 1683720554.0315
MEM 83.714844 1683720554.1338
MEM 84.058594 1683720554.2387
MEM 84.058594 1683720554.3405
MEM 84.058594 1683720554.4457
MEM 84.058594 1683720554.5509
MEM 84.058594 1683720554.6562
MEM 84.058594 1683720554.7566
MEM 84.058594 1683720554.8618
MEM 84.058594 1683720554.9654
MEM 84.058594 1683720555.0661
MEM 84.273438 1683720555.1713
MEM 84.734375 1683720555.2715
MEM 85.195312 1683720555.3723
MEM 84.429688 1683720555.4726
MEM 84.429688 1683720555.5739
MEM 84.429688 1683720555.6756
MEM 84.429688 1683720555.7781
MEM 84.429688 1683720555.8805
MEM 84.429688 1683720555.9810
MEM 84.437500 1683720556.0857
MEM 84.437500 1683720556.1894
MEM 84.437500 1683720556.2916
MEM 84.437500 1683720556.3935
MEM 84.437500 1683720556.4973
MEM 84.437500 1683720556.6010
MEM 84.437500 1683720556.7032
MEM 84.437500 1683720556.8039
MEM 84.437500 1683720556.9075
MEM 84.437500 1683720557.0079
MEM 84.437500 1683720557.1085
MEM 84.437500 1683720557.2114
MEM 84.437500 1683720557.3154
MEM 84.437500 1683720557.4163
MEM 84.437500 1683720557.5166
MEM 84.437500 1683720557.6172
MEM 84.449219 1683720557.7181
MEM 84.671875 1683720557.8192
MEM 85.042969 1683720557.9200
MEM 85.042969 1683720558.0218
MEM 85.042969 1683720558.1270
MEM 85.042969 1683720558.2320
MEM 85.042969 1683720558.3372
MEM 85.042969 1683720558.4382
MEM 85.042969 1683720558.5396
MEM 85.042969 1683720558.6398
MEM 85.042969 1683720558.7444
MEM 85.042969 1683720558.8454
MEM 85.042969 1683720558.9467
MEM 85.042969 1683720559.0491
MEM 85.042969 1683720559.1507
MEM 85.042969 1683720559.2526
MEM 85.042969 1683720559.3571
MEM 85.042969 1683720559.4623
MEM 85.042969 1683720559.5625
MEM 85.429688 1683720559.6637
MEM 85.601562 1683720559.7654
MEM 85.601562 1683720559.8706
MEM 85.601562 1683720559.9726
MEM 85.601562 1683720560.0734
MEM 85.601562 1683720560.1778
MEM 85.601562 1683720560.2783
MEM 85.609375 1683720560.3790
MEM 85.609375 1683720560.4793
MEM 85.609375 1683720560.5803
MEM 85.609375 1683720560.6810
MEM 85.609375 1683720560.7841
MEM 85.609375 1683720560.8869
MEM 85.609375 1683720560.9908
MEM 85.609375 1683720561.0935
MEM 85.609375 1683720561.1937
MEM 85.609375 1683720561.2967
MEM 85.609375 1683720561.4010
MEM 85.609375 1683720561.5014
MEM 85.609375 1683720561.6025
MEM 85.609375 1683720561.7044
MEM 85.609375 1683720561.8053
MEM 85.609375 1683720561.9075
MEM 85.609375 1683720562.0111
MEM 85.621094 1683720562.1136
MEM 85.914062 1683720562.2163
MEM 86.027344 1683720562.3177
MEM 86.027344 1683720562.4207
MEM 86.027344 1683720562.5235
MEM 86.027344 1683720562.6255
MEM 86.027344 1683720562.7306
MEM 86.027344 1683720562.8317
MEM 86.027344 1683720562.9326
MEM 86.027344 1683720563.0373
MEM 86.027344 1683720563.1380
MEM 86.027344 1683720563.2382
MEM 86.027344 1683720563.3385
MEM 86.027344 1683720563.4394
MEM 86.027344 1683720563.5435
MEM 86.027344 1683720563.6469
MEM 86.027344 1683720563.7476
MEM 86.027344 1683720563.8509
MEM 86.027344 1683720563.9561
MEM 86.027344 1683720564.0585
MEM 86.027344 1683720564.1618
MEM 86.027344 1683720564.2660
MEM 86.027344 1683720564.3685
MEM 86.027344 1683720564.4723
MEM 86.027344 1683720564.5775
MEM 86.027344 1683720564.6827
MEM 86.027344 1683720564.7836
MEM 86.027344 1683720564.8839
MEM 86.027344 1683720564.9873
MEM 86.027344 1683720565.0900
MEM 86.027344 1683720565.1909
MEM 86.027344 1683720565.2947
MEM 86.027344 1683720565.3994
MEM 86.027344 1683720565.5012
MEM 86.027344 1683720565.6062
MEM 86.027344 1683720565.7082
MEM 86.027344 1683720565.8115
MEM 86.027344 1683720565.9118
MEM 86.027344 1683720566.0121
MEM 86.027344 1683720566.1205
MEM 86.027344 1683720566.2209
MEM 86.027344 1683720566.3230
MEM 86.027344 1683720566.4255
MEM 86.027344 1683720566.5257
MEM 86.027344 1683720566.6261
MEM 86.027344 1683720566.7265
MEM 86.027344 1683720566.8317
MEM 86.027344 1683720566.9322
MEM 86.027344 1683720567.0374
MEM 86.027344 1683720567.1379
MEM 86.027344 1683720567.2384
MEM 86.027344 1683720567.3409
MEM 86.027344 1683720567.4413
MEM 86.027344 1683720567.5434
MEM 86.027344 1683720567.6487
MEM 86.027344 1683720567.7511
MEM 86.027344 1683720567.8541
MEM 86.027344 1683720567.9571
MEM 86.027344 1683720568.0582
MEM 86.027344 1683720568.1625
MEM 86.027344 1683720568.2676
MEM 86.027344 1683720568.3680
MEM 86.027344 1683720568.4689
MEM 86.027344 1683720568.5709
MEM 86.027344 1683720568.6713
MEM 86.027344 1683720568.7765
MEM 86.027344 1683720568.8813
MEM 86.027344 1683720568.9835
MEM 86.027344 1683720569.0875
MEM 86.027344 1683720569.1892
MEM 86.027344 1683720569.2897
MEM 86.027344 1683720569.3922
MEM 86.027344 1683720569.4946
MEM 86.027344 1683720569.5973
MEM 86.027344 1683720569.6982
MEM 86.027344 1683720569.7989
MEM 86.027344 1683720569.9012
MEM 86.027344 1683720570.0029
MEM 86.027344 1683720570.1032
MEM 86.027344 1683720570.2065
MEM 86.027344 1683720570.3095
MEM 86.027344 1683720570.4147
MEM 86.027344 1683720570.5194
MEM 86.027344 1683720570.6218
MEM 86.027344 1683720570.7255
MEM 86.027344 1683720570.8293
MEM 86.027344 1683720570.9301
MEM 86.027344 1683720571.0322
MEM 86.027344 1683720571.1339
MEM 86.027344 1683720571.2371
MEM 86.027344 1683720571.3376
MEM 86.027344 1683720571.4379
MEM 86.027344 1683720571.5408
MEM 86.027344 1683720571.6433
MEM 86.027344 1683720571.7447
MEM 86.027344 1683720571.8455
MEM 86.027344 1683720571.9495
MEM 86.027344 1683720572.0513
MEM 86.027344 1683720572.1529
MEM 86.027344 1683720572.2550
MEM 86.027344 1683720572.3600
MEM 86.027344 1683720572.4617
MEM 86.027344 1683720572.5659
MEM 86.027344 1683720572.6685
MEM 86.027344 1683720572.7689
MEM 86.027344 1683720572.8704
MEM 86.027344 1683720572.9707
MEM 86.027344 1683720573.0710
MEM 86.027344 1683720573.1715
MEM 86.027344 1683720573.2735
MEM 86.027344 1683720573.3741
MEM 86.027344 1683720573.4789
MEM 86.027344 1683720573.5792
MEM 85.160156 1683720573.6824
MEM 85.160156 1683720573.7855
MEM 85.160156 1683720573.8872
MEM 85.160156 1683720573.9924
MEM 85.160156 1683720574.0967
MEM 85.160156 1683720574.2013
MEM 85.171875 1683720574.3016
MEM 85.171875 1683720574.4030
MEM 85.171875 1683720574.5071
MEM 85.171875 1683720574.6103
MEM 85.171875 1683720574.7156
MEM 85.171875 1683720574.8168
MEM 85.171875 1683720574.9172
MEM 85.171875 1683720575.0181
MEM 85.171875 1683720575.1200
MEM 85.171875 1683720575.2209
MEM 85.171875 1683720575.3223
MEM 85.171875 1683720575.4253
MEM 85.171875 1683720575.5258
MEM 85.171875 1683720575.6260
MEM 85.171875 1683720575.7266
MEM 85.171875 1683720575.8281
MEM 85.171875 1683720575.9285
MEM 85.171875 1683720576.0302
MEM 85.171875 1683720576.1325
MEM 85.171875 1683720576.2333
MEM 85.171875 1683720576.3376
MEM 85.171875 1683720576.4428
MEM 85.171875 1683720576.5477
MEM 85.171875 1683720576.6526
MEM 85.171875 1683720576.7571
MEM 85.171875 1683720576.8599
MEM 85.171875 1683720576.9603
MEM 85.171875 1683720577.0607
MEM 85.171875 1683720577.1614
MEM 85.171875 1683720577.2657
MEM 85.179688 1683720577.3706
MEM 85.542969 1683720577.4709
MEM 86.019531 1683720577.5761
MEM 86.027344 1683720577.6791
MEM 86.027344 1683720577.7839
MEM 86.027344 1683720577.8877
MEM 86.027344 1683720577.9923
MEM 86.027344 1683720578.0945
