CMDLINE python bst.py
MEM 76.160156 1683662936.5889
MEM 76.160156 1683662936.6895
MEM 76.214844 1683662936.7941
MEM 76.667969 1683662936.8960
MEM 76.925781 1683662936.9992
MEM 76.925781 1683662937.1037
MEM 76.925781 1683662937.2048
MEM 76.925781 1683662937.3100
MEM 76.925781 1683662937.4107
MEM 76.925781 1683662937.5156
MEM 76.925781 1683662937.6194
MEM 76.925781 1683662937.7196
MEM 76.925781 1683662937.8218
MEM 76.925781 1683662937.9261
MEM 76.925781 1683662938.0271
MEM 76.925781 1683662938.1324
MEM 76.925781 1683662938.2338
MEM 76.925781 1683662938.3361
MEM 76.925781 1683662938.4364
MEM 76.925781 1683662938.5378
MEM 76.925781 1683662938.6381
MEM 76.925781 1683662938.7393
MEM 76.925781 1683662938.8445
MEM 76.925781 1683662938.9454
MEM 76.925781 1683662939.0501
MEM 76.925781 1683662939.1553
MEM 76.925781 1683662939.2604
MEM 76.925781 1683662939.3650
MEM 76.925781 1683662939.4702
MEM 76.925781 1683662939.5705
MEM 76.925781 1683662939.6712
MEM 76.925781 1683662939.7721
MEM 76.925781 1683662939.8758
MEM 76.925781 1683662939.9810
MEM 76.925781 1683662940.0815
MEM 76.925781 1683662940.1866
MEM 76.925781 1683662940.2879
MEM 76.925781 1683662940.3882
MEM 76.925781 1683662940.4911
MEM 76.925781 1683662940.5923
MEM 76.925781 1683662940.6925
MEM 76.925781 1683662940.7929
MEM 76.925781 1683662940.8935
MEM 76.925781 1683662940.9950
MEM 76.925781 1683662941.0988
MEM 76.925781 1683662941.2033
MEM 76.925781 1683662941.3047
MEM 76.925781 1683662941.4074
MEM 76.925781 1683662941.5118
MEM 76.925781 1683662941.6122
MEM 76.925781 1683662941.7149
MEM 76.925781 1683662941.8151
MEM 76.925781 1683662941.9171
MEM 76.925781 1683662942.0217
MEM 76.925781 1683662942.1227
MEM 76.925781 1683662942.2265
MEM 76.925781 1683662942.3268
MEM 76.925781 1683662942.4274
MEM 76.925781 1683662942.5320
MEM 76.925781 1683662942.6330
MEM 76.925781 1683662942.7362
MEM 76.925781 1683662942.8378
MEM 76.925781 1683662942.9381
MEM 76.925781 1683662943.0385
MEM 76.925781 1683662943.1407
MEM 76.925781 1683662943.2431
MEM 76.925781 1683662943.3444
MEM 76.925781 1683662943.4449
MEM 76.925781 1683662943.5451
MEM 76.925781 1683662943.6465
MEM 76.925781 1683662943.7512
MEM 76.925781 1683662943.8514
MEM 76.929688 1683662943.9533
MEM 77.066406 1683662944.0535
MEM 77.066406 1683662944.1541
MEM 77.066406 1683662944.2547
MEM 77.066406 1683662944.3551
MEM 77.105469 1683662944.4597
MEM 77.515625 1683662944.5619
MEM 77.910156 1683662944.6663
MEM 77.910156 1683662944.7672
MEM 77.910156 1683662944.8694
MEM 77.910156 1683662944.9717
MEM 77.910156 1683662945.0753
MEM 77.910156 1683662945.1788
MEM 77.910156 1683662945.2818
MEM 77.910156 1683662945.3859
MEM 77.910156 1683662945.4862
MEM 77.910156 1683662945.5876
MEM 77.910156 1683662945.6881
MEM 77.910156 1683662945.7883
MEM 77.910156 1683662945.8907
MEM 77.910156 1683662945.9910
MEM 77.910156 1683662946.0922
MEM 77.910156 1683662946.1950
MEM 77.910156 1683662946.2988
MEM 77.910156 1683662946.3993
MEM 77.910156 1683662946.5035
MEM 77.910156 1683662946.6087
MEM 77.910156 1683662946.7091
MEM 77.910156 1683662946.8135
MEM 77.910156 1683662946.9138
MEM 77.910156 1683662947.0142
MEM 77.910156 1683662947.1145
MEM 75.941406 1683662947.2152
MEM 75.941406 1683662947.3164
MEM 75.941406 1683662947.4199
MEM 75.941406 1683662947.5213
MEM 75.941406 1683662947.6258
MEM 75.941406 1683662947.7266
MEM 75.941406 1683662947.8277
MEM 75.941406 1683662947.9284
MEM 75.941406 1683662948.0288
MEM 75.941406 1683662948.1317
MEM 75.941406 1683662948.2322
MEM 76.296875 1683662948.3340
MEM 76.570312 1683662948.4353
MEM 76.933594 1683662948.5361
MEM 77.371094 1683662948.6413
MEM 76.546875 1683662948.7422
MEM 76.546875 1683662948.8427
MEM 76.550781 1683662948.9463
MEM 76.550781 1683662949.0476
MEM 76.550781 1683662949.1509
MEM 76.742188 1683662949.2516
MEM 76.925781 1683662949.3560
MEM 76.925781 1683662949.4605
MEM 76.925781 1683662949.5627
MEM 76.925781 1683662949.6668
MEM 76.925781 1683662949.7673
MEM 76.925781 1683662949.8690
MEM 76.925781 1683662949.9699
MEM 77.292969 1683662950.0725
MEM 77.546875 1683662950.1770
MEM 76.699219 1683662950.2822
MEM 76.699219 1683662950.3859
MEM 76.707031 1683662950.4861
MEM 76.707031 1683662950.5863
MEM 76.707031 1683662950.6866
MEM 76.761719 1683662950.7880
MEM 76.925781 1683662950.8891
MEM 76.925781 1683662950.9932
MEM 76.925781 1683662951.0961
MEM 76.925781 1683662951.1967
MEM 76.925781 1683662951.2983
MEM 76.925781 1683662951.4004
MEM 76.960938 1683662951.5056
MEM 77.375000 1683662951.6062
MEM 77.785156 1683662951.7066
MEM 77.839844 1683662951.8089
MEM 77.839844 1683662951.9133
MEM 77.839844 1683662952.0135
MEM 77.847656 1683662952.1153
MEM 77.847656 1683662952.2174
MEM 77.847656 1683662952.3194
MEM 77.910156 1683662952.4240
MEM 77.910156 1683662952.5243
MEM 77.910156 1683662952.6282
MEM 77.910156 1683662952.7333
MEM 77.910156 1683662952.8347
MEM 77.910156 1683662952.9368
MEM 77.910156 1683662953.0407
MEM 77.910156 1683662953.1456
MEM 77.910156 1683662953.2464
MEM 76.027344 1683662953.3471
MEM 76.027344 1683662953.4523
MEM 76.027344 1683662953.5552
MEM 76.035156 1683662953.6574
MEM 76.210938 1683662953.7626
MEM 76.683594 1683662953.8678
MEM 76.925781 1683662953.9729
MEM 76.925781 1683662954.0781
MEM 76.925781 1683662954.1792
MEM 76.925781 1683662954.2820
MEM 76.925781 1683662954.3828
MEM 76.925781 1683662954.4880
MEM 76.945312 1683662954.5932
MEM 77.394531 1683662954.6984
MEM 77.839844 1683662954.8036
MEM 77.167969 1683662954.9088
MEM 77.167969 1683662955.0111
MEM 77.175781 1683662955.1163
MEM 77.175781 1683662955.2215
MEM 77.175781 1683662955.3267
MEM 77.605469 1683662955.4318
MEM 77.910156 1683662955.5370
MEM 77.910156 1683662955.6373
MEM 77.910156 1683662955.7386
MEM 77.910156 1683662955.8430
MEM 77.910156 1683662955.9432
MEM 77.910156 1683662956.0476
MEM 77.910156 1683662956.1528
MEM 77.910156 1683662956.2558
MEM 77.910156 1683662956.3602
MEM 78.191406 1683662956.4634
MEM 75.351562 1683662956.5685
MEM 75.351562 1683662956.6698
MEM 75.363281 1683662956.7723
MEM 75.363281 1683662956.8755
MEM 75.375000 1683662956.9807
MEM 75.851562 1683662957.0858
MEM 75.941406 1683662957.1860
MEM 75.941406 1683662957.2912
MEM 75.941406 1683662957.3963
MEM 75.941406 1683662957.4988
MEM 76.179688 1683662957.6039
MEM 76.609375 1683662957.7044
MEM 77.054688 1683662957.8096
MEM 77.500000 1683662957.9147
MEM 77.937500 1683662958.0177
MEM 78.386719 1683662958.1228
MEM 76.476562 1683662958.2244
MEM 76.476562 1683662958.3296
MEM 76.484375 1683662958.4348
MEM 76.488281 1683662958.5361
MEM 76.488281 1683662958.6367
MEM 76.867188 1683662958.7414
MEM 76.925781 1683662958.8461
MEM 76.925781 1683662958.9513
MEM 76.925781 1683662959.0565
MEM 76.925781 1683662959.1576
MEM 76.925781 1683662959.2597
MEM 76.925781 1683662959.3631
MEM 77.121094 1683662959.4682
MEM 77.570312 1683662959.5733
MEM 78.003906 1683662959.6756
MEM 78.429688 1683662959.7766
MEM 75.648438 1683662959.8769
MEM 75.648438 1683662959.9820
MEM 75.656250 1683662960.0861
MEM 75.660156 1683662960.1912
MEM 75.660156 1683662960.2931
MEM 75.664062 1683662960.3933
MEM 75.941406 1683662960.4958
MEM 75.941406 1683662960.6009
MEM 75.941406 1683662960.7028
MEM 75.941406 1683662960.8079
MEM 76.003906 1683662960.9130
MEM 76.445312 1683662961.0182
MEM 76.890625 1683662961.1233
MEM 77.335938 1683662961.2284
MEM 77.773438 1683662961.3335
MEM 78.125000 1683662961.4388
MEM 78.492188 1683662961.5440
MEM 76.785156 1683662961.6491
MEM 76.785156 1683662961.7507
MEM 76.785156 1683662961.8558
MEM 76.785156 1683662961.9609
MEM 76.785156 1683662962.0661
MEM 76.785156 1683662962.1706
MEM 76.925781 1683662962.2758
MEM 76.925781 1683662962.3809
MEM 76.925781 1683662962.4831
MEM 76.925781 1683662962.5882
MEM 76.925781 1683662962.6933
MEM 76.925781 1683662962.7985
MEM 77.050781 1683662962.9036
MEM 77.500000 1683662963.0088
MEM 77.785156 1683662963.1140
MEM 78.234375 1683662963.2191
MEM 78.675781 1683662963.3228
MEM 76.941406 1683662963.4280
MEM 76.941406 1683662963.5311
MEM 76.941406 1683662963.6333
MEM 76.941406 1683662963.7385
MEM 76.941406 1683662963.8430
MEM 76.941406 1683662963.9481
MEM 76.941406 1683662964.0527
MEM 76.941406 1683662964.1576
MEM 76.941406 1683662964.2616
MEM 76.941406 1683662964.3628
MEM 76.941406 1683662964.4680
MEM 76.941406 1683662964.5731
MEM 77.000000 1683662964.6757
MEM 77.343750 1683662964.7789
MEM 77.785156 1683662964.8841
MEM 78.218750 1683662964.9860
MEM 78.660156 1683662965.0911
MEM 79.058594 1683662965.1932
MEM 76.113281 1683662965.2981
MEM 76.113281 1683662965.4024
MEM 76.113281 1683662965.5029
MEM 76.113281 1683662965.6031
MEM 76.542969 1683662965.7033
MEM 76.925781 1683662965.8083
MEM 76.925781 1683662965.9100
MEM 76.925781 1683662966.0116
MEM 76.925781 1683662966.1167
MEM 76.925781 1683662966.2178
MEM 76.925781 1683662966.3230
MEM 76.925781 1683662966.4282
MEM 77.082031 1683662966.5333
MEM 77.519531 1683662966.6363
MEM 77.964844 1683662966.7415
MEM 78.406250 1683662966.8467
MEM 78.835938 1683662966.9503
MEM 77.242188 1683662967.0527
MEM 77.250000 1683662967.1532
MEM 77.250000 1683662967.2559
MEM 77.253906 1683662967.3610
MEM 77.253906 1683662967.4621
MEM 77.542969 1683662967.5673
MEM 77.910156 1683662967.6676
MEM 77.910156 1683662967.7693
MEM 77.910156 1683662967.8745
MEM 77.910156 1683662967.9797
MEM 77.910156 1683662968.0802
MEM 77.910156 1683662968.1815
MEM 77.910156 1683662968.2837
MEM 77.910156 1683662968.3860
MEM 77.910156 1683662968.4912
MEM 77.968750 1683662968.5963
MEM 78.410156 1683662968.7007
MEM 78.828125 1683662968.8010
MEM 79.246094 1683662968.9033
MEM 77.406250 1683662969.0085
MEM 77.406250 1683662969.1136
MEM 77.410156 1683662969.2188
MEM 77.410156 1683662969.3239
MEM 77.414062 1683662969.4282
MEM 77.878906 1683662969.5333
MEM 77.910156 1683662969.6366
MEM 77.910156 1683662969.7418
MEM 77.910156 1683662969.8469
MEM 77.910156 1683662969.9520
MEM 77.910156 1683662970.0530
MEM 77.910156 1683662970.1576
MEM 77.910156 1683662970.2616
MEM 77.910156 1683662970.3665
MEM 77.929688 1683662970.4668
MEM 78.351562 1683662970.5683
MEM 78.781250 1683662970.6712
MEM 79.218750 1683662970.7763
MEM 76.578125 1683662970.8815
MEM 76.578125 1683662970.9838
MEM 76.582031 1683662971.0889
MEM 76.582031 1683662971.1940
MEM 76.582031 1683662971.2979
MEM 76.609375 1683662971.4024
MEM 76.925781 1683662971.5067
MEM 76.925781 1683662971.6119
MEM 76.925781 1683662971.7141
MEM 76.925781 1683662971.8166
MEM 76.925781 1683662971.9194
MEM 76.925781 1683662972.0245
MEM 76.925781 1683662972.1296
MEM 77.312500 1683662972.2346
MEM 77.742188 1683662972.3360
MEM 78.183594 1683662972.4411
MEM 78.613281 1683662972.5430
MEM 79.050781 1683662972.6482
MEM 79.480469 1683662972.7527
MEM 76.714844 1683662972.8539
MEM 76.714844 1683662972.9546
MEM 76.714844 1683662973.0575
MEM 76.722656 1683662973.1627
MEM 76.722656 1683662973.2641
MEM 76.722656 1683662973.3693
MEM 76.925781 1683662973.4710
MEM 76.925781 1683662973.5726
MEM 76.925781 1683662973.6756
MEM 76.925781 1683662973.7805
MEM 76.925781 1683662973.8856
MEM 76.925781 1683662973.9861
MEM 76.925781 1683662974.0883
MEM 77.343750 1683662974.1934
MEM 77.785156 1683662974.2964
MEM 78.210938 1683662974.3982
MEM 78.550781 1683662974.5016
MEM 78.890625 1683662974.6027
MEM 79.324219 1683662974.7078
MEM 79.742188 1683662974.8108
MEM 76.871094 1683662974.9159
MEM 76.871094 1683662975.0211
MEM 76.878906 1683662975.1262
MEM 76.878906 1683662975.2271
MEM 76.878906 1683662975.3317
MEM 76.925781 1683662975.4368
MEM 76.925781 1683662975.5410
MEM 76.925781 1683662975.6422
MEM 76.925781 1683662975.7430
MEM 76.925781 1683662975.8432
MEM 76.925781 1683662975.9484
MEM 76.925781 1683662976.0520
MEM 77.000000 1683662976.1524
MEM 77.449219 1683662976.2576
MEM 77.871094 1683662976.3580
MEM 78.281250 1683662976.4583
MEM 78.718750 1683662976.5611
MEM 79.152344 1683662976.6662
MEM 79.570312 1683662976.7689
MEM 79.976562 1683662976.8696
MEM 77.027344 1683662976.9739
MEM 77.027344 1683662977.0758
MEM 77.035156 1683662977.1768
MEM 77.042969 1683662977.2785
MEM 77.511719 1683662977.3836
MEM 77.910156 1683662977.4860
MEM 77.910156 1683662977.5889
MEM 77.910156 1683662977.6941
MEM 77.910156 1683662977.7993
MEM 77.910156 1683662977.9002
MEM 77.910156 1683662978.0013
MEM 77.910156 1683662978.1027
MEM 77.910156 1683662978.2050
MEM 77.910156 1683662978.3056
MEM 77.921875 1683662978.4108
MEM 78.359375 1683662978.5159
MEM 78.800781 1683662978.6210
MEM 79.238281 1683662978.7262
MEM 79.660156 1683662978.8296
MEM 80.085938 1683662978.9347
MEM 77.179688 1683662979.0360
MEM 77.179688 1683662979.1367
MEM 77.191406 1683662979.2418
MEM 77.191406 1683662979.3431
MEM 77.300781 1683662979.4433
MEM 77.773438 1683662979.5485
MEM 77.910156 1683662979.6536
MEM 77.910156 1683662979.7551
MEM 77.910156 1683662979.8562
MEM 77.910156 1683662979.9613
MEM 77.910156 1683662980.0664
MEM 77.910156 1683662980.1715
MEM 77.910156 1683662980.2766
MEM 77.910156 1683662980.3817
MEM 77.949219 1683662980.4830
MEM 78.390625 1683662980.5881
MEM 78.828125 1683662980.6933
MEM 79.246094 1683662980.7955
MEM 79.675781 1683662980.9006
MEM 80.089844 1683662981.0034
MEM 78.320312 1683662981.1086
MEM 78.320312 1683662981.2138
MEM 78.332031 1683662981.3190
MEM 78.332031 1683662981.4241
MEM 78.332031 1683662981.5251
MEM 78.652344 1683662981.6303
MEM 78.894531 1683662981.7355
MEM 78.894531 1683662981.8361
MEM 78.894531 1683662981.9412
MEM 78.894531 1683662982.0416
MEM 78.894531 1683662982.1430
MEM 78.894531 1683662982.2433
MEM 78.894531 1683662982.3484
MEM 78.894531 1683662982.4493
MEM 78.894531 1683662982.5544
MEM 78.894531 1683662982.6547
MEM 78.894531 1683662982.7596
MEM 78.933594 1683662982.8647
MEM 79.363281 1683662982.9699
MEM 79.792969 1683662983.0751
MEM 80.214844 1683662983.1790
MEM 78.476562 1683662983.2842
MEM 78.476562 1683662983.3869
MEM 78.488281 1683662983.4902
MEM 78.488281 1683662983.5953
MEM 78.488281 1683662983.6985
MEM 78.691406 1683662983.8002
MEM 78.894531 1683662983.9003
MEM 78.894531 1683662984.0013
MEM 78.894531 1683662984.1025
MEM 78.894531 1683662984.2076
MEM 78.894531 1683662984.3127
MEM 78.894531 1683662984.4161
MEM 78.894531 1683662984.5194
MEM 78.894531 1683662984.6245
MEM 78.894531 1683662984.7287
MEM 78.894531 1683662984.8305
MEM 78.894531 1683662984.9308
MEM 78.996094 1683662985.0313
MEM 79.421875 1683662985.1339
MEM 79.824219 1683662985.2341
MEM 80.242188 1683662985.3393
MEM 77.640625 1683662985.4431
MEM 77.648438 1683662985.5433
MEM 77.648438 1683662985.6486
MEM 77.660156 1683662985.7506
MEM 77.660156 1683662985.8519
MEM 77.660156 1683662985.9545
MEM 77.835938 1683662986.0555
MEM 77.910156 1683662986.1581
MEM 77.910156 1683662986.2617
MEM 77.910156 1683662986.3654
MEM 77.910156 1683662986.4694
MEM 77.910156 1683662986.5700
MEM 77.910156 1683662986.6752
MEM 77.910156 1683662986.7805
MEM 77.910156 1683662986.8813
MEM 77.914062 1683662986.9829
MEM 78.347656 1683662987.0880
MEM 78.750000 1683662987.1884
MEM 79.156250 1683662987.2891
MEM 79.570312 1683662987.3942
MEM 79.968750 1683662987.4971
MEM 80.363281 1683662987.5979
MEM 80.742188 1683662987.6990
MEM 78.785156 1683662987.8021
MEM 78.785156 1683662987.9027
MEM 78.785156 1683662988.0038
MEM 78.785156 1683662988.1079
MEM 78.785156 1683662988.2088
MEM 78.785156 1683662988.3094
MEM 78.894531 1683662988.4130
MEM 78.894531 1683662988.5150
MEM 78.894531 1683662988.6152
MEM 78.894531 1683662988.7186
MEM 78.894531 1683662988.8235
MEM 78.894531 1683662988.9284
MEM 78.894531 1683662989.0335
MEM 78.894531 1683662989.1338
MEM 78.894531 1683662989.2345
MEM 78.894531 1683662989.3354
MEM 78.894531 1683662989.4361
MEM 79.031250 1683662989.5412
MEM 79.441406 1683662989.6431
MEM 79.851562 1683662989.7435
MEM 80.265625 1683662989.8456
MEM 80.671875 1683662989.9462
MEM 78.941406 1683662990.0514
MEM 78.941406 1683662990.1566
MEM 78.941406 1683662990.2617
MEM 78.941406 1683662990.3668
MEM 79.226562 1683662990.4719
MEM 79.707031 1683662990.5771
MEM 79.878906 1683662990.6822
MEM 79.878906 1683662990.7854
MEM 79.878906 1683662990.8906
MEM 79.878906 1683662990.9957
MEM 79.878906 1683662991.1009
MEM 79.878906 1683662991.2060
MEM 79.878906 1683662991.3111
MEM 79.878906 1683662991.4157
MEM 79.878906 1683662991.5208
MEM 79.878906 1683662991.6259
MEM 79.878906 1683662991.7311
MEM 79.878906 1683662991.8356
MEM 79.878906 1683662991.9407
MEM 80.019531 1683662992.0458
MEM 80.449219 1683662992.1509
MEM 80.867188 1683662992.2541
MEM 80.066406 1683662992.3562
MEM 80.066406 1683662992.4614
MEM 80.066406 1683662992.5663
MEM 80.066406 1683662992.6714
MEM 80.097656 1683662992.7766
MEM 80.570312 1683662992.8817
MEM 80.863281 1683662992.9869
MEM 80.863281 1683662993.0918
MEM 80.863281 1683662993.1932
MEM 80.863281 1683662993.2983
MEM 80.863281 1683662993.4023
MEM 80.863281 1683662993.5025
MEM 80.863281 1683662993.6027
MEM 80.863281 1683662993.7046
MEM 80.863281 1683662993.8073
MEM 80.863281 1683662993.9075
MEM 80.863281 1683662994.0111
MEM 80.863281 1683662994.1115
MEM 80.863281 1683662994.2162
MEM 80.863281 1683662994.3194
MEM 80.863281 1683662994.4201
MEM 80.863281 1683662994.5212
MEM 80.863281 1683662994.6232
MEM 81.203125 1683662994.7257
MEM 80.218750 1683662994.8298
MEM 80.218750 1683662994.9331
MEM 80.222656 1683662995.0339
MEM 80.222656 1683662995.1366
MEM 80.285156 1683662995.2418
MEM 80.714844 1683662995.3422
MEM 80.863281 1683662995.4424
MEM 80.863281 1683662995.5435
MEM 80.863281 1683662995.6487
MEM 80.863281 1683662995.7533
MEM 80.863281 1683662995.8552
MEM 80.863281 1683662995.9590
MEM 80.863281 1683662996.0630
MEM 80.863281 1683662996.1639
MEM 80.863281 1683662996.2690
MEM 80.863281 1683662996.3700
MEM 80.863281 1683662996.4702
MEM 80.863281 1683662996.5754
MEM 80.863281 1683662996.6786
MEM 80.863281 1683662996.7831
MEM 80.863281 1683662996.8843
MEM 80.863281 1683662996.9851
MEM 80.976562 1683662997.0861
MEM 81.355469 1683662997.1901
MEM 79.390625 1683662997.2924
MEM 79.390625 1683662997.3929
MEM 79.394531 1683662997.4962
MEM 79.394531 1683662997.6012
MEM 79.402344 1683662997.7014
MEM 79.855469 1683662997.8040
MEM 79.878906 1683662997.9064
MEM 79.878906 1683662998.0116
MEM 79.878906 1683662998.1168
MEM 79.878906 1683662998.2172
MEM 79.878906 1683662998.3224
MEM 79.878906 1683662998.4275
MEM 79.878906 1683662998.5290
MEM 79.878906 1683662998.6292
MEM 79.878906 1683662998.7297
MEM 79.878906 1683662998.8316
MEM 79.878906 1683662998.9319
MEM 79.878906 1683662999.0325
MEM 79.878906 1683662999.1362
MEM 79.878906 1683662999.2365
MEM 80.265625 1683662999.3367
MEM 80.664062 1683662999.4380
MEM 81.066406 1683662999.5430
MEM 81.394531 1683662999.6436
MEM 80.527344 1683662999.7463
MEM 80.531250 1683662999.8495
MEM 80.531250 1683662999.9500
MEM 80.535156 1683663000.0504
MEM 80.535156 1683663000.1555
MEM 80.535156 1683663000.2606
MEM 80.863281 1683663000.3643
MEM 80.863281 1683663000.4647
MEM 80.863281 1683663000.5700
MEM 80.863281 1683663000.6702
MEM 80.863281 1683663000.7707
MEM 80.863281 1683663000.8759
MEM 80.863281 1683663000.9761
MEM 80.863281 1683663001.0765
